,Order_ID,Customer_Segment,Category,Sales,Profit,Region
7467,7468,Corporate,Technology,4364,104,North
7468,7469,Corporate,Office Supplies,4855,868,West
7469,7470,Corporate,Furniture,4395,53,North
7470,7471,Consumer,Technology,4777,237,West
7471,7472,Corporate,Office Supplies,4761,583,North
7472,7473,Corporate,Furniture,3942,326,West
7473,7474,Consumer,Furniture,2498,740,North
7474,7475,Home Office,Office Supplies,127,344,West
7475,7476,Home Office,Furniture,4050,610,West
7476,7477,Consumer,Technology,1998,633,West
7477,7478,Home Office,Furniture,4827,728,West
7478,7479,Consumer,Office Supplies,2527,476,North
7479,7480,Corporate,Technology,1725,888,South
7480,7481,Corporate,Furniture,2675,827,West
7481,7482,Home Office,Furniture,2136,724,West
7482,7483,Corporate,Technology,1410,306,West
7483,7484,Home Office,Technology,3455,554,West
7484,7485,Home Office,Furniture,3820,498,West
7485,7486,Corporate,Technology,2374,224,East
7486,7487,Corporate,Office Supplies,2174,533,East
7487,7488,Home Office,Furniture,188,11,West
7488,7489,Corporate,Office Supplies,3904,884,West
7489,7490,Consumer,Furniture,221,670,West
7490,7491,Corporate,Office Supplies,132,663,South
7491,7492,Corporate,Office Supplies,4798,811,North
7492,7493,Consumer,Technology,795,216,West
7493,7494,Corporate,Furniture,3941,350,South
7494,7495,Corporate,Technology,624,713,South
7495,7496,Home Office,Technology,346,416,West
7496,7497,Corporate,Furniture,4026,862,North
7497,7498,Corporate,Office Supplies,3201,315,East
7498,7499,Consumer,Furniture,2196,516,West
7499,7500,Home Office,Furniture,2062,919,West
7500,7501,Home Office,Furniture,3059,478,East
7501,7502,Home Office,Technology,2327,773,North
7502,7503,Corporate,Furniture,1493,725,East
7503,7504,Home Office,Furniture,2007,883,West
7504,7505,Consumer,Furniture,2123,567,West
7505,7506,Home Office,Office Supplies,4933,895,South
7506,7507,Consumer,Office Supplies,2578,504,East
7507,7508,Home Office,Office Supplies,4559,270,South
7508,7509,Home Office,Office Supplies,1081,587,South
7509,7510,Consumer,Technology,3323,671,South
7510,7511,Home Office,Technology,326,591,South
7511,7512,Home Office,Furniture,1366,373,East
7512,7513,Home Office,Technology,2157,523,East
7513,7514,Corporate,Office Supplies,2351,550,East
7514,7515,Consumer,Furniture,3041,777,West
7515,7516,Home Office,Furniture,256,582,North
7516,7517,Consumer,Office Supplies,2173,621,South
7517,7518,Consumer,Office Supplies,4163,905,West
7518,7519,Consumer,Office Supplies,860,464,East
7519,7520,Home Office,Technology,873,153,East
7520,7521,Home Office,Furniture,1652,201,West
7521,7522,Consumer,Office Supplies,1057,874,South
7522,7523,Corporate,Furniture,353,362,East
7523,7524,Consumer,Furniture,1669,791,South
7524,7525,Corporate,Technology,3318,308,South
7525,7526,Consumer,Furniture,4313,469,North
7526,7527,Consumer,Office Supplies,3336,436,East
7527,7528,Consumer,Office Supplies,4745,847,West
7528,7529,Home Office,Furniture,907,832,North
7529,7530,Corporate,Furniture,1881,725,South
7530,7531,Corporate,Technology,1321,766,West
7531,7532,Consumer,Office Supplies,3763,40,North
7532,7533,Home Office,Office Supplies,3300,341,North
7533,7534,Home Office,Furniture,979,979,North
7534,7535,Corporate,Furniture,100,945,South
7535,7536,Home Office,Furniture,266,420,South
7536,7537,Corporate,Office Supplies,2163,61,East
7537,7538,Corporate,Furniture,2804,393,North
7538,7539,Corporate,Technology,211,252,West
7539,7540,Home Office,Technology,3539,784,South
7540,7541,Corporate,Furniture,1225,695,North
7541,7542,Corporate,Technology,2741,621,West
7542,7543,Consumer,Technology,1529,426,South
7543,7544,Corporate,Technology,2143,484,West
7544,7545,Corporate,Technology,4702,401,West
7545,7546,Consumer,Technology,1734,398,East
7546,7547,Consumer,Office Supplies,770,582,South
7547,7548,Home Office,Furniture,3211,977,South
7548,7549,Corporate,Technology,1790,881,South
7549,7550,Home Office,Furniture,4057,709,South
7550,7551,Home Office,Technology,1064,478,East
7551,7552,Consumer,Office Supplies,380,417,East
7552,7553,Home Office,Office Supplies,4546,528,North
7553,7554,Corporate,Technology,2066,198,South
7554,7555,Consumer,Technology,2908,604,West
7555,7556,Corporate,Technology,2064,360,East
7556,7557,Corporate,Office Supplies,4923,941,West
7557,7558,Consumer,Office Supplies,3490,292,West
7558,7559,Corporate,Furniture,922,645,West
7559,7560,Consumer,Office Supplies,1537,166,North
7560,7561,Corporate,Technology,2161,608,North
7561,7562,Consumer,Furniture,3965,157,South
7562,7563,Home Office,Office Supplies,4394,79,East
7563,7564,Corporate,Office Supplies,4873,981,South
7564,7565,Consumer,Technology,4136,379,North
7565,7566,Corporate,Furniture,1564,597,North
7566,7567,Corporate,Office Supplies,177,635,West
7567,7568,Corporate,Office Supplies,2259,524,South
7568,7569,Consumer,Technology,4730,243,West
7569,7570,Home Office,Furniture,3287,688,North
7570,7571,Home Office,Furniture,1265,620,South
7571,7572,Home Office,Furniture,889,645,South
7572,7573,Consumer,Furniture,1663,476,East
7573,7574,Home Office,Technology,1422,566,North
7574,7575,Consumer,Office Supplies,1602,903,North
7575,7576,Corporate,Office Supplies,1591,845,East
7576,7577,Corporate,Furniture,1759,296,North
7577,7578,Home Office,Furniture,1415,627,West
7578,7579,Consumer,Furniture,3162,303,West
7579,7580,Corporate,Office Supplies,224,490,West
7580,7581,Consumer,Office Supplies,3162,143,South
7581,7582,Consumer,Furniture,618,17,West
7582,7583,Corporate,Technology,2170,37,North
7583,7584,Consumer,Office Supplies,4357,792,East
7584,7585,Corporate,Office Supplies,2776,744,West
7585,7586,Corporate,Furniture,2653,529,West
7586,7587,Corporate,Technology,4035,319,South
7587,7588,Consumer,Furniture,1144,655,North
7588,7589,Corporate,Furniture,1887,550,East
7589,7590,Consumer,Technology,3635,636,North
7590,7591,Corporate,Technology,4678,503,West
7591,7592,Corporate,Technology,2066,43,North
7592,7593,Home Office,Office Supplies,2456,16,East
7593,7594,Home Office,Furniture,2350,49,West
7594,7595,Home Office,Office Supplies,3587,339,North
7595,7596,Consumer,Technology,241,918,East
7596,7597,Consumer,Office Supplies,1103,71,West
7597,7598,Corporate,Technology,2254,95,West
7598,7599,Corporate,Technology,2114,734,North
7599,7600,Corporate,Furniture,4724,125,South
7600,7601,Corporate,Furniture,3708,586,South
7601,7602,Consumer,Furniture,1068,306,East
7602,7603,Corporate,Office Supplies,4025,388,North
7603,7604,Corporate,Furniture,4058,691,East
7604,7605,Home Office,Technology,2835,637,North
7605,7606,Corporate,Furniture,904,331,East
7606,7607,Corporate,Office Supplies,1434,637,East
7607,7608,Corporate,Furniture,4084,742,North
7608,7609,Consumer,Furniture,767,404,South
7609,7610,Home Office,Furniture,484,366,East
7610,7611,Corporate,Office Supplies,3224,571,North
7611,7612,Corporate,Technology,1708,848,North
7612,7613,Home Office,Technology,3354,428,North
7613,7614,Corporate,Technology,3540,487,West
7614,7615,Consumer,Furniture,2848,345,North
7615,7616,Corporate,Furniture,112,600,North
7616,7617,Consumer,Office Supplies,3107,29,West
7617,7618,Consumer,Technology,2307,421,West
7618,7619,Corporate,Furniture,4267,900,South
7619,7620,Home Office,Furniture,2245,558,North
7620,7621,Consumer,Furniture,1965,268,East
7621,7622,Home Office,Office Supplies,200,614,West
7622,7623,Corporate,Technology,4179,708,West
7623,7624,Consumer,Office Supplies,4476,366,South
7624,7625,Corporate,Technology,1412,210,South
7625,7626,Home Office,Technology,2896,420,South
7626,7627,Corporate,Furniture,4804,297,North
7627,7628,Corporate,Furniture,549,57,North
7628,7629,Consumer,Furniture,3539,774,North
7629,7630,Corporate,Furniture,3601,567,West
7630,7631,Corporate,Furniture,3267,379,South
7631,7632,Corporate,Technology,220,240,West
7632,7633,Consumer,Furniture,3537,104,East
7633,7634,Home Office,Furniture,3956,312,North
7634,7635,Home Office,Office Supplies,1175,227,West
7635,7636,Corporate,Office Supplies,4513,561,East
7636,7637,Consumer,Technology,2822,396,West
7637,7638,Corporate,Technology,801,724,East
7638,7639,Home Office,Office Supplies,3448,637,West
7639,7640,Consumer,Office Supplies,3768,934,West
7640,7641,Home Office,Furniture,3365,100,North
7641,7642,Home Office,Furniture,120,67,West
7642,7643,Consumer,Technology,2546,443,West
7643,7644,Consumer,Office Supplies,2349,531,South
7644,7645,Corporate,Technology,2613,777,West
7645,7646,Corporate,Furniture,3322,838,North
7646,7647,Home Office,Technology,1282,770,West
7647,7648,Consumer,Technology,2457,492,North
7648,7649,Consumer,Technology,2651,376,South
7649,7650,Corporate,Furniture,2173,898,North
7650,7651,Home Office,Technology,165,838,South
7651,7652,Home Office,Furniture,4458,416,South
7652,7653,Corporate,Office Supplies,571,527,South
7653,7654,Consumer,Technology,2314,340,South
7654,7655,Corporate,Technology,3325,709,South
7655,7656,Corporate,Furniture,442,244,North
7656,7657,Corporate,Technology,817,892,South
7657,7658,Corporate,Furniture,2560,420,South
7658,7659,Consumer,Technology,3836,192,South
7659,7660,Corporate,Office Supplies,3355,296,South
7660,7661,Consumer,Office Supplies,3365,132,South
7661,7662,Corporate,Office Supplies,4189,167,East
7662,7663,Home Office,Technology,2630,332,West
7663,7664,Consumer,Technology,3732,22,West
7664,7665,Home Office,Office Supplies,1155,836,South
7665,7666,Corporate,Office Supplies,114,575,South
7666,7667,Corporate,Furniture,3489,881,East
7667,7668,Corporate,Furniture,3414,798,South
7668,7669,Consumer,Office Supplies,116,564,East
7669,7670,Home Office,Office Supplies,2681,788,West
7670,7671,Consumer,Technology,1879,630,North
7671,7672,Consumer,Office Supplies,2049,844,West
7672,7673,Corporate,Furniture,180,687,North
7673,7674,Home Office,Furniture,3179,872,North
7674,7675,Corporate,Furniture,1118,929,North
7675,7676,Consumer,Furniture,879,627,South
7676,7677,Corporate,Furniture,1924,572,East
7677,7678,Home Office,Furniture,3964,213,North
7678,7679,Corporate,Office Supplies,2569,966,East
7679,7680,Home Office,Furniture,2613,311,West
7680,7681,Home Office,Furniture,2230,52,North
7681,7682,Corporate,Furniture,424,804,West
7682,7683,Consumer,Furniture,3590,606,East
7683,7684,Corporate,Office Supplies,776,738,East
7684,7685,Consumer,Technology,2111,679,West
7685,7686,Consumer,Technology,4988,871,East
7686,7687,Corporate,Technology,3716,515,West
7687,7688,Consumer,Technology,3233,648,East
7688,7689,Consumer,Furniture,2804,200,South
7689,7690,Corporate,Technology,1294,787,West
7690,7691,Corporate,Technology,3175,908,North
7691,7692,Corporate,Office Supplies,1004,982,North
7692,7693,Consumer,Office Supplies,4697,69,North
7693,7694,Home Office,Office Supplies,4994,804,East
7694,7695,Consumer,Furniture,3004,475,West
7695,7696,Home Office,Furniture,3400,388,East
7696,7697,Corporate,Furniture,1223,438,North
7697,7698,Home Office,Office Supplies,4416,71,South
7698,7699,Corporate,Technology,3157,929,North
7699,7700,Corporate,Office Supplies,2370,311,North
7700,7701,Home Office,Furniture,2824,647,North
7701,7702,Corporate,Office Supplies,2358,983,South
7702,7703,Home Office,Technology,3962,181,South
7703,7704,Corporate,Furniture,1030,514,West
7704,7705,Consumer,Technology,3746,72,South
7705,7706,Consumer,Technology,4457,781,West
7706,7707,Corporate,Furniture,1371,25,South
7707,7708,Corporate,Technology,3912,700,West
7708,7709,Home Office,Office Supplies,897,851,North
7709,7710,Consumer,Technology,3234,889,South
7710,7711,Home Office,Technology,3563,110,East
7711,7712,Corporate,Technology,2687,996,East
7712,7713,Corporate,Office Supplies,516,185,West
7713,7714,Home Office,Technology,4233,202,South
7714,7715,Corporate,Technology,2455,974,South
7715,7716,Consumer,Office Supplies,997,982,East
7716,7717,Home Office,Furniture,152,822,South
7717,7718,Consumer,Furniture,705,908,South
7718,7719,Consumer,Furniture,3777,282,West
7719,7720,Consumer,Technology,4647,476,North
7720,7721,Home Office,Furniture,560,942,East
7721,7722,Corporate,Office Supplies,874,782,North
7722,7723,Consumer,Technology,4130,184,South
7723,7724,Consumer,Technology,3427,243,South
7724,7725,Consumer,Technology,3422,821,West
7725,7726,Corporate,Furniture,2794,225,North
7726,7727,Corporate,Furniture,3618,500,North
7727,7728,Home Office,Furniture,584,426,West
7728,7729,Corporate,Technology,4287,768,North
7729,7730,Home Office,Office Supplies,1287,542,West
7730,7731,Home Office,Technology,3827,460,West
7731,7732,Home Office,Office Supplies,4096,845,South
7732,7733,Home Office,Technology,3092,764,South
7733,7734,Home Office,Office Supplies,1809,809,South
7734,7735,Consumer,Technology,2089,289,West
7735,7736,Corporate,Technology,4373,253,South
7736,7737,Consumer,Office Supplies,4445,684,East
7737,7738,Home Office,Office Supplies,4960,155,East
7738,7739,Corporate,Office Supplies,3738,76,South
7739,7740,Consumer,Office Supplies,2814,112,West
7740,7741,Consumer,Office Supplies,4286,319,East
7741,7742,Home Office,Office Supplies,438,931,South
7742,7743,Consumer,Office Supplies,1761,965,East
7743,7744,Consumer,Office Supplies,4364,646,East
7744,7745,Consumer,Technology,3794,126,East
7745,7746,Consumer,Office Supplies,4975,481,North
7746,7747,Consumer,Office Supplies,269,772,East
7747,7748,Home Office,Technology,4333,330,South
7748,7749,Home Office,Technology,3199,444,East
7749,7750,Consumer,Furniture,4714,379,South
7750,7751,Home Office,Furniture,3112,747,East
7751,7752,Home Office,Office Supplies,2710,709,East
7752,7753,Corporate,Office Supplies,2573,196,North
7753,7754,Consumer,Furniture,3861,597,East
7754,7755,Home Office,Furniture,2788,794,South
7755,7756,Home Office,Office Supplies,4904,478,North
7756,7757,Consumer,Furniture,1390,670,North
7757,7758,Corporate,Office Supplies,2135,716,East
7758,7759,Consumer,Technology,206,885,East
7759,7760,Corporate,Technology,2707,805,West
7760,7761,Consumer,Furniture,2285,482,East
7761,7762,Consumer,Technology,1788,565,West
7762,7763,Consumer,Technology,105,463,South
7763,7764,Consumer,Technology,622,455,East
7764,7765,Corporate,Technology,3443,691,East
7765,7766,Corporate,Office Supplies,3995,103,West
7766,7767,Home Office,Office Supplies,165,745,West
7767,7768,Consumer,Furniture,3510,799,North
7768,7769,Corporate,Technology,3081,47,North
7769,7770,Corporate,Technology,4693,791,East
7770,7771,Corporate,Technology,2915,491,South
7771,7772,Consumer,Furniture,2117,756,North
7772,7773,Home Office,Office Supplies,1842,120,North
7773,7774,Corporate,Technology,3609,899,North
7774,7775,Consumer,Office Supplies,4181,419,West
7775,7776,Corporate,Furniture,3634,177,East
7776,7777,Corporate,Office Supplies,2882,575,West
7777,7778,Home Office,Technology,462,406,South
7778,7779,Corporate,Office Supplies,3381,136,West
7779,7780,Corporate,Office Supplies,1734,999,East
7780,7781,Consumer,Furniture,624,796,West
7781,7782,Consumer,Furniture,1822,51,South
7782,7783,Home Office,Furniture,519,50,East
7783,7784,Consumer,Furniture,4328,571,East
7784,7785,Consumer,Office Supplies,3964,496,East
7785,7786,Home Office,Office Supplies,1167,908,East
7786,7787,Corporate,Furniture,1500,680,South
7787,7788,Home Office,Furniture,1519,853,East
7788,7789,Consumer,Technology,3233,408,South
7789,7790,Home Office,Technology,3736,191,South
7790,7791,Corporate,Furniture,4102,190,West
7791,7792,Home Office,Office Supplies,729,950,West
7792,7793,Consumer,Furniture,4516,687,East
7793,7794,Consumer,Office Supplies,1934,753,North
7794,7795,Home Office,Office Supplies,4231,727,North
7795,7796,Corporate,Technology,2453,876,East
7796,7797,Home Office,Furniture,3155,473,South
7797,7798,Corporate,Furniture,3040,59,West
7798,7799,Corporate,Office Supplies,111,417,East
7799,7800,Home Office,Furniture,2230,410,East
7800,7801,Corporate,Technology,3203,155,South
7801,7802,Consumer,Technology,1531,307,West
7802,7803,Home Office,Furniture,3257,154,North
7803,7804,Corporate,Furniture,1534,25,North
7804,7805,Consumer,Technology,1056,94,East
7805,7806,Home Office,Furniture,3958,225,East
7806,7807,Consumer,Office Supplies,4908,491,East
7807,7808,Consumer,Furniture,3734,61,East
7808,7809,Consumer,Office Supplies,4003,557,East
7809,7810,Corporate,Furniture,340,116,North
7810,7811,Home Office,Furniture,2055,228,East
7811,7812,Home Office,Technology,2112,944,West
7812,7813,Corporate,Office Supplies,4165,346,South
7813,7814,Home Office,Technology,2903,930,North
7814,7815,Consumer,Furniture,4003,380,South
7815,7816,Home Office,Technology,1124,819,South
7816,7817,Corporate,Furniture,700,263,East
7817,7818,Consumer,Furniture,2429,414,South
7818,7819,Corporate,Furniture,2798,589,West
7819,7820,Consumer,Office Supplies,4794,994,East
7820,7821,Consumer,Office Supplies,3126,708,North
7821,7822,Home Office,Office Supplies,1242,645,West
7822,7823,Consumer,Technology,1111,39,North
7823,7824,Corporate,Furniture,1203,194,East
7824,7825,Home Office,Technology,1746,298,East
7825,7826,Corporate,Technology,1800,368,North
7826,7827,Consumer,Furniture,318,483,South
7827,7828,Corporate,Technology,3688,994,North
7828,7829,Corporate,Furniture,826,574,West
7829,7830,Consumer,Furniture,4713,409,South
7830,7831,Home Office,Furniture,911,698,East
7831,7832,Corporate,Furniture,4809,993,West
7832,7833,Consumer,Technology,4621,142,West
7833,7834,Home Office,Technology,1683,511,East
7834,7835,Home Office,Technology,4137,512,South
7835,7836,Home Office,Office Supplies,982,883,East
7836,7837,Corporate,Technology,531,86,West
7837,7838,Corporate,Technology,4134,359,West
7838,7839,Corporate,Office Supplies,1047,69,West
7839,7840,Home Office,Furniture,4007,464,East
7840,7841,Corporate,Furniture,1767,888,North
7841,7842,Consumer,Furniture,3082,474,West
7842,7843,Corporate,Office Supplies,2639,320,West
7843,7844,Corporate,Technology,2213,100,South
7844,7845,Home Office,Technology,490,940,North
7845,7846,Corporate,Technology,182,974,South
7846,7847,Consumer,Technology,1102,307,West
7847,7848,Home Office,Office Supplies,580,334,North
7848,7849,Consumer,Technology,876,289,South
7849,7850,Home Office,Furniture,4189,720,East
7850,7851,Home Office,Office Supplies,1854,976,South
7851,7852,Corporate,Office Supplies,1348,127,North
7852,7853,Consumer,Furniture,1236,704,South
7853,7854,Home Office,Furniture,2799,919,North
7854,7855,Corporate,Technology,3356,576,North
7855,7856,Home Office,Furniture,1635,280,South
7856,7857,Home Office,Office Supplies,3344,526,South
7857,7858,Home Office,Office Supplies,622,110,East
7858,7859,Home Office,Office Supplies,1794,397,South
7859,7860,Home Office,Technology,2352,295,North
7860,7861,Home Office,Technology,4937,989,West
7861,7862,Corporate,Furniture,3709,62,South
7862,7863,Home Office,Technology,377,739,South
7863,7864,Consumer,Technology,247,850,North
7864,7865,Corporate,Office Supplies,4973,807,West
7865,7866,Consumer,Office Supplies,4614,249,East
7866,7867,Home Office,Furniture,2685,223,West
7867,7868,Consumer,Office Supplies,3754,625,North
7868,7869,Home Office,Technology,3720,370,North
7869,7870,Home Office,Furniture,2539,373,North
7870,7871,Corporate,Furniture,1039,743,North
7871,7872,Corporate,Office Supplies,3809,861,West
7872,7873,Home Office,Office Supplies,4437,869,West
7873,7874,Corporate,Office Supplies,1323,710,West
7874,7875,Consumer,Furniture,3463,336,South
7875,7876,Corporate,Office Supplies,3123,845,North
7876,7877,Corporate,Technology,1917,485,South
7877,7878,Consumer,Furniture,3472,832,South
7878,7879,Corporate,Office Supplies,783,620,South
7879,7880,Home Office,Technology,1332,106,East
7880,7881,Consumer,Technology,3485,336,South
7881,7882,Home Office,Office Supplies,716,82,North
7882,7883,Consumer,Technology,2173,265,South
7883,7884,Home Office,Furniture,3010,752,North
7884,7885,Home Office,Furniture,2117,179,East
7885,7886,Corporate,Technology,4323,342,West
7886,7887,Home Office,Furniture,4608,166,North
7887,7888,Corporate,Office Supplies,2284,428,South
7888,7889,Consumer,Technology,1457,950,North
7889,7890,Home Office,Furniture,4766,467,South
7890,7891,Home Office,Office Supplies,3163,743,West
7891,7892,Consumer,Office Supplies,2568,885,North
7892,7893,Consumer,Furniture,4020,867,South
7893,7894,Home Office,Technology,4336,108,North
7894,7895,Consumer,Office Supplies,2039,741,West
7895,7896,Corporate,Office Supplies,3956,934,West
7896,7897,Consumer,Office Supplies,150,253,West
7897,7898,Consumer,Office Supplies,3076,975,North
7898,7899,Home Office,Technology,1460,780,North
7899,7900,Corporate,Furniture,3836,486,South
7900,7901,Consumer,Furniture,3902,450,West
7901,7902,Corporate,Furniture,3902,203,South
7902,7903,Corporate,Office Supplies,465,384,North
7903,7904,Corporate,Technology,3055,671,East
7904,7905,Home Office,Furniture,3145,376,West
7905,7906,Consumer,Technology,2103,164,South
7906,7907,Home Office,Furniture,3001,508,West
7907,7908,Consumer,Office Supplies,357,543,South
7908,7909,Consumer,Furniture,3559,467,South
7909,7910,Home Office,Office Supplies,144,637,East
7910,7911,Corporate,Office Supplies,368,122,North
7911,7912,Corporate,Furniture,1434,954,West
7912,7913,Consumer,Technology,771,732,North
7913,7914,Home Office,Office Supplies,3738,33,South
7914,7915,Corporate,Technology,334,292,North
7915,7916,Corporate,Furniture,3307,301,East
7916,7917,Consumer,Office Supplies,2500,372,North
7917,7918,Consumer,Technology,1517,410,South
7918,7919,Home Office,Office Supplies,4470,577,South
7919,7920,Consumer,Furniture,3354,275,East
7920,7921,Corporate,Office Supplies,539,63,West
7921,7922,Corporate,Furniture,750,858,East
7922,7923,Corporate,Technology,133,629,West
7923,7924,Corporate,Office Supplies,2852,723,South
7924,7925,Home Office,Technology,3132,723,North
7925,7926,Home Office,Furniture,1210,431,South
7926,7927,Consumer,Furniture,3381,858,East
7927,7928,Consumer,Technology,561,904,East
7928,7929,Consumer,Technology,421,483,North
7929,7930,Home Office,Furniture,4610,739,East
7930,7931,Corporate,Technology,1974,252,South
7931,7932,Consumer,Furniture,3139,363,North
7932,7933,Corporate,Technology,2337,397,West
7933,7934,Consumer,Furniture,4121,187,East
7934,7935,Consumer,Furniture,1356,484,West
7935,7936,Consumer,Office Supplies,2539,582,North
7936,7937,Consumer,Furniture,4109,414,East
7937,7938,Consumer,Furniture,3340,45,North
7938,7939,Corporate,Office Supplies,4363,367,East
7939,7940,Consumer,Office Supplies,3402,567,East
7940,7941,Corporate,Technology,2811,616,East
7941,7942,Home Office,Technology,1509,336,North
7942,7943,Consumer,Furniture,2528,53,North
7943,7944,Corporate,Technology,1932,329,South
7944,7945,Home Office,Technology,2124,747,South
7945,7946,Home Office,Furniture,3446,667,North
7946,7947,Home Office,Office Supplies,4031,481,North
7947,7948,Corporate,Office Supplies,3011,278,East
7948,7949,Consumer,Furniture,4345,534,South
7949,7950,Consumer,Furniture,3313,34,South
7950,7951,Corporate,Furniture,2263,782,North
7951,7952,Consumer,Furniture,1552,649,South
7952,7953,Corporate,Furniture,2853,560,North
7953,7954,Consumer,Furniture,3001,166,South
7954,7955,Home Office,Technology,3171,885,West
7955,7956,Consumer,Technology,4146,194,West
7956,7957,Corporate,Technology,405,183,South
7957,7958,Corporate,Office Supplies,1484,938,North
7958,7959,Home Office,Furniture,3467,993,West
7959,7960,Corporate,Furniture,1674,403,East
7960,7961,Consumer,Technology,972,195,North
7961,7962,Consumer,Office Supplies,268,290,West
7962,7963,Home Office,Technology,1703,595,East
7963,7964,Corporate,Furniture,1130,304,West
7964,7965,Home Office,Furniture,1834,537,West
7965,7966,Consumer,Technology,4542,197,East
7966,7967,Home Office,Technology,3767,421,East
7967,7968,Corporate,Furniture,4930,981,South
7968,7969,Home Office,Technology,1376,693,West
7969,7970,Corporate,Furniture,642,195,East
7970,7971,Corporate,Technology,454,553,South
7971,7972,Consumer,Office Supplies,4908,584,East
7972,7973,Consumer,Furniture,4136,870,South
7973,7974,Consumer,Office Supplies,3539,310,South
7974,7975,Corporate,Technology,683,318,East
7975,7976,Home Office,Office Supplies,610,198,East
7976,7977,Corporate,Technology,1046,827,West
7977,7978,Consumer,Office Supplies,3573,420,West
7978,7979,Consumer,Office Supplies,1298,547,South
7979,7980,Home Office,Office Supplies,2971,396,East
7980,7981,Consumer,Furniture,4095,867,West
7981,7982,Consumer,Office Supplies,4021,560,South
7982,7983,Consumer,Technology,4273,202,West
7983,7984,Home Office,Technology,4635,172,South
7984,7985,Corporate,Furniture,3403,62,West
7985,7986,Consumer,Furniture,2547,484,East
7986,7987,Home Office,Technology,3384,183,North
7987,7988,Consumer,Office Supplies,1316,205,North
7988,7989,Home Office,Technology,1390,220,South
7989,7990,Consumer,Furniture,4321,799,North
7990,7991,Home Office,Furniture,601,709,North
7991,7992,Consumer,Technology,2971,399,South
7992,7993,Corporate,Office Supplies,486,317,North
7993,7994,Consumer,Office Supplies,511,466,West
7994,7995,Home Office,Furniture,2106,340,West
7995,7996,Consumer,Technology,2247,735,West
7996,7997,Corporate,Technology,3968,504,East
7997,7998,Consumer,Furniture,1438,338,West
7998,7999,Home Office,Technology,452,38,North
7999,8000,Home Office,Furniture,3288,692,North
8000,8001,Corporate,Office Supplies,1402,131,West
8001,8002,Home Office,Office Supplies,946,467,East
8002,8003,Consumer,Technology,625,427,West
8003,8004,Consumer,Office Supplies,2624,168,East
8004,8005,Consumer,Office Supplies,1978,607,East
8005,8006,Home Office,Furniture,4205,823,West
8006,8007,Consumer,Furniture,3730,525,East
8007,8008,Consumer,Technology,3909,11,North
8008,8009,Consumer,Furniture,2919,654,West
8009,8010,Corporate,Technology,3007,311,North
8010,8011,Home Office,Technology,3177,88,East
8011,8012,Home Office,Furniture,3930,668,South
8012,8013,Home Office,Office Supplies,1158,687,West
8013,8014,Corporate,Office Supplies,2589,324,South
8014,8015,Home Office,Office Supplies,3748,984,South
8015,8016,Corporate,Office Supplies,3364,759,South
8016,8017,Corporate,Technology,3701,337,South
8017,8018,Home Office,Office Supplies,2393,285,North
8018,8019,Consumer,Technology,774,725,West
8019,8020,Consumer,Furniture,1978,461,North
8020,8021,Home Office,Furniture,1111,574,East
8021,8022,Home Office,Technology,893,495,West
8022,8023,Corporate,Office Supplies,332,116,West
8023,8024,Home Office,Technology,3127,576,North
8024,8025,Corporate,Office Supplies,3709,255,East
8025,8026,Home Office,Office Supplies,2273,944,South
8026,8027,Consumer,Technology,3484,898,East
8027,8028,Consumer,Technology,4706,173,North
8028,8029,Home Office,Office Supplies,2428,963,North
8029,8030,Corporate,Technology,897,536,North
8030,8031,Consumer,Office Supplies,3784,10,South
8031,8032,Corporate,Technology,4587,872,West
8032,8033,Home Office,Furniture,4577,146,East
8033,8034,Home Office,Office Supplies,2689,160,East
8034,8035,Consumer,Furniture,4801,189,South
8035,8036,Home Office,Technology,4311,931,North
8036,8037,Consumer,Furniture,608,753,East
8037,8038,Corporate,Technology,1563,496,West
8038,8039,Consumer,Office Supplies,3462,709,East
8039,8040,Consumer,Technology,3210,27,North
8040,8041,Corporate,Technology,1147,234,East
8041,8042,Consumer,Office Supplies,4971,114,North
8042,8043,Consumer,Technology,4535,727,West
8043,8044,Home Office,Office Supplies,268,707,South
8044,8045,Corporate,Technology,1661,74,North
8045,8046,Consumer,Office Supplies,3272,342,North
8046,8047,Corporate,Furniture,674,381,East
8047,8048,Corporate,Technology,1842,216,South
8048,8049,Consumer,Technology,4670,238,North
8049,8050,Home Office,Technology,4116,590,East
8050,8051,Corporate,Office Supplies,2458,151,West
8051,8052,Consumer,Technology,4124,727,South
8052,8053,Corporate,Office Supplies,630,695,East
8053,8054,Home Office,Technology,1090,718,South
8054,8055,Home Office,Furniture,2220,340,North
8055,8056,Home Office,Technology,2541,937,East
8056,8057,Consumer,Furniture,2628,828,West
8057,8058,Consumer,Office Supplies,2620,718,West
8058,8059,Home Office,Furniture,4508,749,East
8059,8060,Consumer,Technology,1561,280,East
8060,8061,Home Office,Technology,1051,958,South
8061,8062,Consumer,Office Supplies,1064,720,East
8062,8063,Home Office,Technology,2234,334,South
8063,8064,Corporate,Technology,4554,999,North
8064,8065,Home Office,Office Supplies,794,536,East
8065,8066,Home Office,Office Supplies,2344,807,North
8066,8067,Consumer,Furniture,2903,855,West
8067,8068,Consumer,Office Supplies,4011,929,South
8068,8069,Consumer,Technology,3124,737,South
8069,8070,Consumer,Office Supplies,1508,556,West
8070,8071,Consumer,Technology,4693,78,North
